id_imdb,type,name,release_year,release_month,genre
tt29374141,Movie,Husband for Sale,2024,1,Comedy
tt29402528,Movie,Doraemon the Movie: Nobita's Earth Symphony,2024,3,Comedy
tt29439922,Movie,Hayatimiz Roman,2024,3,Comedy
tt29441864,Movie,Social Creatures,2024,4,Comedy
tt29451310,Movie,Por tus muertos,2024,3,Comedy
tt29454492,Movie,Kolpaçino 4 4'lük,2024,1,Comedy
tt29456689,Movie,Ni Main Sass Kuttni 2,2024,6,Comedy
tt29485634,Movie,Mumble: Fate of A Lost Icon,2024,1,Comedy
tt29519507,Movie,Nenormalnyy,2024,3,Comedy
tt29521504,Movie,BumHer,2024,2,Comedy
tt29522722,Movie,Komanda Monstrov,2024,9,Comedy
tt29523617,Movie,Razyskivayetsya Ded Moroz,2024,12,Comedy
tt29534568,Movie,Ma part de Gaulois,2024,1,Comedy
tt29547063,Movie,Lost and Found,2024,2,Comedy
tt29551302,Movie,Baskan,2024,1,Comedy
tt29633969,Movie,Jönssonligan kommer tillbaka,2024,12,Comedy
tt29686705,Movie,Kenny Tactic: Shape Retold,2024,1,Comedy
tt29721947,Movie,Dona Lurdes: O Filme,2024,5,Comedy
tt29723724,Movie,De Dans van Natasja,2024,1,Comedy
tt29781139,Movie,Lesbian Space Princess,2024,,Comedy
tt29793197,Movie,Casa en flames,2024,6,Comedy
tt29871729,Movie,Padre no hay más que uno 4,2024,7,Comedy
tt29892897,Movie,Sacred Creatures,2024,9,Comedy
tt29899777,Movie,# 1 Fan,2024,7,Comedy
tt29939980,Movie,2020,2024,3,Comedy
tt29942585,Movie,Efsane,2024,2,Comedy
tt29952065,Movie,Blue Alliance,2024,3,Comedy
tt29961199,Movie,The End of Roblox City,2024,11,Comedy
tt29964571,Movie,Kevin James: Irregardless,2024,1,Comedy
tt30007864,Movie,The American Society of Magical Negroes,2024,3,Comedy
tt30007899,Movie,The American Society of Magical Negroes,2024,3,Comedy
tt30008419,Movie,Yesterday After Tomorrow,2024,1,Comedy
tt30056641,Movie,Aile Çikmazi,2024,3,Comedy
tt30089472,Movie,Brain Tumor,2024,4,Comedy
tt30131883,Movie,Yasam Koçu,2024,1,Comedy
tt30138535,Movie,Double Engine,2024,3,Comedy
tt30202054,Movie,My Love from Another Land,2024,2,Comedy
tt30215084,Movie,This Is Me... Now: A Love Story,2024,2,Comedy
tt30222855,Movie,Mike Epps: Ready to Sell Out,2024,2,Comedy
tt30225248,Movie,Omoge Suzzy,2024,9,Comedy
tt30225479,Movie,Pushistyy voyazh,2024,5,Comedy
tt30226946,Movie,Baba Yaga spasaet Novyy god,2024,12,Comedy
tt30248005,Movie,Apaixonada,2024,3,Comedy
tt30264243,Movie,Untitled Azhar Usman Standup Film Project,2024,11,Comedy
tt30275493,Movie,Sounds Like A Great Project!,2024,5,Comedy
tt30292489,Movie,Gepack,2024,1,Comedy
tt30294276,Movie,Love and Work,2024,1,Comedy
tt30308414,Movie,1995,2024,7,Comedy
tt30319503,Movie,Dìdi,2024,7,Comedy
tt30319533,Movie,Stress Positions,2024,4,Comedy
tt30057206,Short,Have the Day That You Deserve,2024,6,Comedy
tt30090179,Short,I Wish,2024,1,Comedy
tt30092106,Short,Two Hands Are Better Than One,2024,,Comedy
tt30127737,Short,Esquirol,2024,3,Comedy
tt30128595,Short,Witte Ali's,2024,5,Comedy
tt30132514,Short,Ramos Fizz,2024,9,Comedy
tt30134394,Short,La cassette,2024,1,Comedy
tt30217330,Short,Questionable,2024,2,Comedy
tt30223033,Short,Wolf Love,2024,7,Comedy
tt30223542,Short,Wide-Eyed Conceit,2024,3,Comedy
tt30227360,Short,El Plan Ratón,2024,1,Comedy
tt30227759,Short,The Roster,2024,,Comedy
tt30229259,Short,Anywhere But New York,2024,none,Comedy
tt30252205,Short,Paradise Jurisprudence,2024,2,Comedy
tt30258727,Short,My Best Friend,2024,3,Comedy
tt30260956,Short,The Hole,2024,4,Comedy
tt30291246,Short,Honest Fluff,2024,none,Comedy
tt30291879,Short,Lying is Complicated,2024,2,Comedy
tt30292027,Short,On Top of Me,2024,none,Comedy
tt30292486,Short,Ladies Book Club,2024,1,Comedy
tt30308516,Short,Blockbuster,2024,1,Comedy
tt30310577,Short,Fire and Fury,2024,none,Comedy
tt30323837,Short,Wedlock,2024,none,Comedy
tt30325057,Short,Late Drivers,2024,none,Comedy
tt30326760,Short,Stuart and Stephanie,2024,,Comedy
tt30331894,Short,Hand Me Downs,2024,6,Comedy
tt30333077,Short,LOOK! The Invisible Man,2024,3,Comedy
tt30343275,Short,Pizza Guy,2024,1,Comedy
tt30395412,Short,"Stand Up, Sit Down",2024,1,Comedy
tt30401884,Short,Satu Masa Indah,2024,2,Comedy
tt30406727,Short,Straight out of Compton,2024,,Comedy
tt30413914,Short,Loop,2024,,Comedy
tt30420791,Short,Pathological,2024,1,Comedy
tt30420986,Short,Say Hi After You Die,2024,1,Comedy
tt30421250,Short,The Rainbow Bridge,2024,1,Comedy
tt30421212,Short,Bug Diner,2024,1,Comedy
tt30421333,Short,Righteous Self,2024,,Comedy
tt30421930,Short,Chicken,2024,1,Comedy
tt30423184,Short,My Ex-Lover Is Dead.,2024,none,Comedy
tt30423406,Short,Bennett and Clement,2024,,Comedy
tt30427599,Short,Alton,2024,1,Comedy
tt30428524,Short,Avalanche,2024,1,Comedy
tt30429244,Short,All Things Must Crumb to an End,2024,,Comedy
tt30431360,Short,Control Delete,2024,2,Comedy
tt30446334,Short,"Shut Up, Jack",2024,3,Comedy
tt30457522,Short,Invisible Me,2024,5,Comedy
tt30458244,Short,Mystery Me,2024,5,Comedy
tt30459532,Short,Walking Fernando,2024,3,Comedy
tt30460149,Short,Confrontation 101,2024,none,Comedy
tt30460447,Short,Black Water Lodge,2024,3,Comedy
