id_imdb,type,name,release_year,release_month,genre
tt26399737,Movie,Breakpoint,2023,11,Action
tt26370113,Movie,Adalet,2023,6,Action
tt26421133,Movie,2023: A Farce Odyssey,2023,1,Action
tt26423715,Movie,Birk & Magna - Gruvens mørke hemmelighet,2023,6,Action
tt26424741,Movie,Esquadrão Malakov,2023,,Action
tt26424938,Movie,Get Close,2023,3,Action
tt26441659,Movie,Baby Walkure 2,2023,3,Action
tt26442161,Movie,Rampage Electra,2023,2,Action
tt26448850,Movie,Sbagliando s'impara,2023,2,Action
tt26452638,Movie,The Silent Service,2023,9,Action
tt26451145,Movie,The Invisible Hubby,2023,,Action
tt26454609,Movie,Monkey Wrench,2023,3,Action
tt26457478,Movie,Love Byrdes,2023,7,Action
tt26457026,Movie,Bhalessa,2023,1,Action
tt26470192,Movie,Born Fire: Ek Agg,2023,3,Action
tt26474880,Movie,Villager News: The Movie,2023,3,Action
tt26475994,Movie,Youjuu Kitan Ninja vs Shark,2023,4,Action
tt26520259,Movie,Invisible Hacker,2023,1,Action
tt26537229,Movie,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,2023,3,Action
tt26537561,Movie,Bull,2023,1,Action
tt26588141,Movie,The Jadon264 Movie,2023,1,Action
tt26595099,Movie,The Shadow of Fire,2023,6,Action
tt26598867,Movie,Tokyo Revengers 2: Bloody Halloween - Decisive Battle,2023,11,Action
tt26599543,Movie,Ungnami,2023,3,Action
tt26599589,Movie,Redeeming Hope,2023,5,Action
tt26646804,Movie,Bahadur Sepahi,2023,2,Action
tt26671035,Movie,Ramon,2023,2,Action
tt26659737,Movie,Cheddy Gang Tamasha,2023,2,Action
tt26672491,Movie,Diviners,2023,,Action
tt26673530,Movie,Haita de actiune,2023,3,Action
tt26675352,Movie,Campus Kranti,2023,2,Action
tt26674627,Movie,Resident Evil: Death Island,2023,7,Action
tt26679278,Movie,Overflowed,2023,8,Action
tt26680565,Movie,Daldal,2023,5,Action
tt26686370,Movie,Chhadke 2.0,2023,3,Action
tt26689248,Movie,The World in 2080,2023,1,Action
tt26690200,Movie,Spider-Man: Blue,2023,12,Action
tt26694732,Movie,Janata Bar,2023,none,Action
tt26695646,Movie,Ariyavan,2023,3,Action
tt26716785,Movie,The Making of Strength of A Woman DVD extra,2023,2,Action
tt26731262,Movie,Spray,2023,8,Action
tt26699313,Movie,Mary,2023,3,Action
tt26734089,Movie,Bandit Shakuntala,2023,6,Action
tt26737310,Movie,Ju Ji Shou: Ni Zhan,2023,1,Action
tt26738615,Movie,Joker Joker,2023,3,Action
tt26739307,Movie,Dollar,2023,5,Action
tt26744184,Movie,Chaos,2023,2,Action
tt26744813,Movie,Dorr,2023,5,Action
tt26753343,Movie,Paraagan,2023,none,Action
tt26756685,Movie,Revice Forward: Kamen Rider Live & Evil & Demons,2023,2,Action
tt28226976,Short,Out of the Box Office,2023,5,Action
tt28229702,Short,Gangsterski Swiat Niebezpiecznych Kobiet,2023,none,Action
tt28232856,Short,Gangster ki Prem Katha,2023,7,Action
tt28236351,Short,Green Ultra,2023,7,Action
tt28236929,Short,Poker,2023,3,Action
tt28243360,Short,Corporate Retreat,2023,none,Action
tt28246402,Short,Money Bag,2023,5,Action
tt28247535,Short,Chirophobia,2023,,Action
tt28250286,Short,Immersion,2023,6,Action
tt28250546,Short,The Flower of Battle,2023,7,Action
tt28253856,Short,Evan Roscoe: Longshot,2023,6,Action
tt28253925,Short,From Ibiza with Love,2023,6,Action
tt28257974,Short,Shou cheng qian zhuan,2023,6,Action
tt28259523,Short,Matar,2023,6,Action
tt28260170,Short,Young Wick,2023,3,Action
tt28267613,Short,A Good Deal,2023,5,Action
tt28275217,Short,Cyber Crush,2023,7,Action
tt28277096,Short,Point & Shoot,2023,5,Action
tt28280106,Short,Bridge/Keeper,2023,9,Action
tt28284319,Short,The Order of Assassins,2023,7,Action
tt28293269,Short,My Two Left Feet,2023,none,Action
tt28302920,Short,Trial 22,2023,8,Action
tt28303565,Short,The Cosmic Tide,2023,6,Action
tt28306417,Short,Crimson Colony,2023,3,Action
tt28309883,Short,Opération Citron,2023,7,Action
tt28313362,Short,Neon Snow,2023,none,Action
tt28321645,Short,Butcher,2023,7,Action
tt28324045,Short,Reklámzaj,2023,6,Action
tt28324457,Short,Huracán Ramírez vs. La Piñata Enchilada,2023,7,Action
tt28324572,Short,"Yes, Anthony",2023,7,Action
tt28325140,Short,Forever Found,2023,6,Action
tt28347735,Short,Koodinimi: Kassi,2023,7,Action
tt28337984,Short,Contingency,2023,3,Action
tt28353077,Short,Evacuation Point,2023,1,Action
tt28353460,Short,Our War,2023,7,Action
tt28354066,Short,Jinzô Mahô Shôjo Kaini,2023,7,Action
tt28354255,Short,Less Than Words,2023,8,Action
tt28356584,Short,The Hit Cycle,2023,5,Action
tt28360717,Short,The Drop Off,2023,3,Action
tt28360939,Short,Hitmen's Duel,2023,7,Action
tt28355303,Short,Capture of Anna,2023,7,Action
tt28361998,Short,The Marksman,2023,7,Action
tt28366937,Short,Ranma ½: A Messenger from Jusenkyo,2023,7,Action
tt28367419,Short,Chinatown,2023,12,Action
tt28377761,Short,The Anson Movie Rise of the Dark Lord,2023,7,Action
tt28377891,Short,Business Is Business,2023,7,Action
tt28378595,Short,Fear the Batman,2023,7,Action
tt28427050,Short,Stopover,2023,none,Action
tt28431917,Short,The Boxer,2023,7,Action
tt28423451,Short,Mission Triceratops,2023,7,Action
