id_imdb,type,name,release_year,release_month,genre
tt31615423,Movie,Dink Legacy,2024,3,Action
tt31624202,Movie,Tiger's Trigger,2024,3,Action
tt31629710,Movie,The Circuit 4: Faith Fighter,2024,9,Action
tt31630821,Movie,Died Doin Dirty Work,2024,4,Action
tt31624258,Movie,Hijack 1971,2024,6,Action
tt31638408,Movie,Isabella: Diary of A Foster Girl,2024,none,Action
tt31644773,Movie,"Bernadotte, Louise & Napoleon",2024,7,Action
tt31645102,Movie,Anaconda,2024,3,Action
tt31645600,Movie,Remand,2024,9,Action
tt31690646,Movie,Robbin' Hoods,2024,3,Action
tt31692378,Movie,The Birth,2024,6,Action
tt31704401,Movie,Ji e,2024,2,Action
tt30150907,Movie,Justice League: Crisis on Infinite Earths - Part Two,2024,4,Action
tt31066103,Movie,PW V: Tears of the Fallen,2024,1,Action
tt31557623,Movie,Honeko Akabane's Bodyguards,2024,8,Action
tt31563873,Movie,Las Viudas del Capo 2,2024,3,Action
tt31718662,Movie,Karate Cops,2024,2,Action
tt31721742,Movie,Maverick from the edge,2024,2,Action
tt31725814,Movie,Surrender,2024,4,Action
tt31790164,Movie,The Club III,2024,8,Action
tt31789137,Movie,Hattichhap,2024,2,Action
tt31804488,Movie,Yamadheera,2024,3,Action
tt31806053,Movie,Wandafuru Purikyua! Za mubi! Doki Doki Game no Sekai de Daiboken,2024,9,Action
tt31806068,Movie,Dragon,2024,3,Action
tt31850446,Movie,Rebel,2024,5,Action
tt31851880,Movie,Di Renjie zhi Tongtian xuan an,2024,2,Action
tt31869664,Movie,Baki Hanma kontra Kengan Ashura,2024,6,Action
tt31888121,Movie,Kek 2,2024,5,Action
tt31898764,Movie,Gauri Shankar ki Prem Kahani,2024,,Action
tt31946567,Movie,Red vs. Blue: Restoration,2024,5,Action
tt31948043,Movie,Pottel,2024,none,Action
tt31948772,Movie,"La Protegida, La Película",2024,3,Action
tt31951179,Movie,Jongli,2024,6,Action
tt31962200,Movie,Simhadwani,2024,4,Action
tt31973838,Movie,Tian Keng Ying Lie,2024,4,Action
tt31986077,Movie,Mercy Killing,2024,4,Action
tt32009405,Movie,The SML YTP Movie 2: Dimension Trouble,2024,3,Action
tt32020028,Movie,Appu,2024,4,Action
tt32027823,Movie,Correr para Vivir,2024,4,Action
tt32044730,Movie,The Codes of War,2024,none,Action
tt32058493,Movie,Bride with the white hair,2024,none,Action
tt32044814,Movie,Tales Beyond the Galaxy,2024,none,Action
tt32063728,Movie,Sayen: The Huntress,2024,4,Action
tt32080771,Movie,Kung Fu,2024,none,Action
tt32081990,Movie,Roudhra Rupaya,2024,4,Action
tt32086021,Movie,"I, The Executioner",2024,9,Action
tt32094375,Movie,Die Hart 2: Die Harter,2024,5,Action
tt31722836,Movie,Soy creativa,2024,3,Action
tt31778961,Movie,Firework,2024,6,Action
tt32031888,Movie,Hard Ride,2024,4,Action
tt32244742,Short,Jumping for Change,2024,2,Action
tt32250379,Short,Bearer Bonded,2024,4,Action
tt32253114,Short,Red-Handed,2024,none,Action
tt32253875,Short,Sandbox,2024,4,Action
tt32258516,Short,Unseen Genius,2024,5,Action
tt32262852,Short,My Tongue Is Blue,2024,5,Action
tt32280738,Short,Foucault,2024,5,Action
tt32283843,Short,Azaad: Chapter 1,2024,5,Action
tt32283867,Short,"Lights, Camera, Lies",2024,6,Action
tt32294960,Short,Braccato,2024,4,Action
tt32295012,Short,The Left Hand Path,2024,6,Action
tt32321725,Short,The Act of Living,2024,none,Action
tt32331378,Short,Los Invencibles,2024,5,Action
tt32331951,Short,Dual Agency,2024,7,Action
tt32338071,Short,Ninja Killface,2024,4,Action
tt32338644,Short,Fangbreakers,2024,5,Action
tt32338952,Short,The Heartless - Son,2024,6,Action
tt32345479,Short,The Baba Yaga,2024,1,Action
tt32351332,Short,Headlights,2024,4,Action
tt32366418,Short,Oxford Writers Gang,2024,5,Action
tt32367789,Short,Squad,2024,4,Action
tt32367935,Short,The Compound,2024,4,Action
tt32368013,Short,Squad,2024,4,Action
tt32369604,Short,Bulwark,2024,5,Action
tt32369612,Short,Tom Action - Spy Man,2024,6,Action
tt32368262,Short,Iron Jaw,2024,none,Action
tt32376216,Short,Karma-The Chronicles of Hannibal,2024,5,Action
tt32400938,Short,The Big Grumble,2024,5,Action
tt32400935,Short,Strings of Sorrow,2024,3,Action
tt32399930,Short,Lemonade Stand,2024,5,Action
tt32402082,Short,Logan the Wolf: A Wolverine Fan Film,2024,5,Action
tt32421508,Short,Pick Up at Arby's,2024,5,Action
tt32423141,Short,Yaira #1: Official Animated Short - Rippaverse Studios,2024,5,Action
tt32430926,Short,Less Than Zero,2024,3,Action
tt32433062,Short,Grieve,2024,3,Action
tt32438338,Short,Escape from Yakuza,2024,2,Action
tt32439792,Short,BlackBox - The Chase,2024,5,Action
tt32445437,Short,Beef Creek,2024,none,Action
tt32445806,Short,Flaming Assassin,2024,2,Action
tt32446221,Short,Kombina gia dyo oneira,2024,5,Action
tt32447211,Short,A Well Traveled Man,2024,5,Action
tt32460011,Short,Leave it to the Cleanup Crew,2024,3,Action
tt32460480,Short,Don't Shoot the Massager,2024,,Action
tt32473816,Short,Blackout,2024,1,Action
tt32452382,Short,KINGDOMS: Introductory,2024,4,Action
tt32481457,Short,The EMT,2024,4,Action
tt32482679,Short,Alt Therapy,2024,none,Action
tt32492715,Short,Jawbreaker,2024,,Action
tt32500525,Short,Bing Bong and Betrayal,2024,6,Action
tt32507552,Short,Lusitani,2024,5,Action
