id_imdb,type,name,release_year,release_month,genre
tt32214153,Movie,Prázdniny s Brouckem,2024,4,Comedy
tt32216004,Movie,Ayo Balikan,2024,5,Comedy
tt32216008,Movie,Alter weißer Mann,2024,10,Comedy
tt32217828,Movie,Solai Bolyp Kaldy,2024,4,Comedy
tt32221286,Movie,A Little Something Extra,2024,5,Comedy
tt32221530,Movie,Fire Supply,2024,4,Comedy
tt32222167,Movie,Chabuca,2024,4,Comedy
tt32223312,Movie,No Time to Spy: A Loud House Movie,2024,6,Comedy
tt32223828,Movie,Bolte Chai,2024,3,Comedy
tt32229653,Movie,The Partners,2024,none,Comedy
tt32229778,Movie,Our Crazy Love,2024,none,Comedy
tt32235713,Movie,Ya Boy Kongming! Road to Summer Sonia,2024,3,Comedy
tt32241808,Movie,Bantay-bahay,2024,5,Comedy
tt32244679,Movie,The Roast of Tom Brady,2024,5,Comedy
tt32245043,Movie,Inheritance,2024,6,Comedy
tt32245656,Movie,Story Time with Devon,2024,2,Comedy
tt32249332,Movie,Happy Birthday to Me,2024,6,Comedy
tt32251224,Movie,Give Me A Ride,2024,4,Comedy
tt32252223,Movie,50 States,2024,4,Comedy
tt32252593,Movie,Saka Perawan,2024,6,Comedy
tt32253680,Movie,Hotspots of Waverly,2024,4,Comedy
tt32253999,Movie,Motu Patlu & The Race to the Diamond Valley,2024,5,Comedy
tt32254200,Movie,Cici Anne,2024,4,Comedy
tt32254400,Movie,Bodyguard for Sweetheart,2024,6,Comedy
tt32263208,Movie,Pemburu Saka,2024,3,Comedy
tt32262777,Movie,Not My Day,2024,none,Comedy
tt32253837,Movie,Tom and Jerry,2024,6,Comedy
tt32264357,Movie,My Gen-Z Stepfather,2024,5,Comedy
tt32264534,Movie,Auntie Gertie,2024,4,Comedy
tt32265229,Movie,Perra Vida,2024,5,Comedy
tt32269955,Movie,Saint Nick,2024,none,Comedy
tt32270892,Movie,ErkeBai,2024,3,Comedy
tt32275460,Movie,The Last Movie They Ever Made,2024,5,Comedy
tt32276924,Movie,Bakkal Amca: Mahmut Tuncer,2024,5,Comedy
tt32277855,Movie,Liu mang qu mo shi,2024,5,Comedy
tt32282683,Movie,Wild student,2024,4,Comedy
