id_imdb,type,name,release_year,release_month,genre
tt32404334,Movie,Ludzie,2024,none,Drama
tt32404356,Movie,Labyrinth,2024,5,Drama
tt32404526,Movie,Sabkar Dularuvaa Hawan,2024,8,Drama
tt32404661,Movie,Cellmate,2024,2,Drama
tt32404816,Movie,Love Tragic,2024,5,Drama
tt32404979,Movie,Suubi Lyange,2024,5,Drama
tt32406799,Movie,Khuzhe vsekh,2024,4,Drama
tt32407872,Movie,Kuhudi,2024,6,Drama
tt32408414,Movie,Himas,2024,5,Drama
tt32408435,Movie,Kaulayaw,2024,6,Drama
tt32408442,Movie,Mahal ko ang mahal mo,2024,6,Drama
tt32408560,Movie,Yaariyan,2024,,Drama
tt32408712,Movie,Fragile Heart,2024,5,Drama
tt32408743,Movie,You are My Hero,2024,5,Drama
tt32408751,Movie,Half Life,2024,5,Drama
tt32408796,Movie,Moynar Shesh Kotha,2024,5,Drama
tt32408811,Movie,Law of Consequences,2024,5,Drama
tt32410275,Movie,Oru Kadha Parayum Neram,2024,6,Drama
tt32562584,Movie,Lover of Mewat,2024,3,Drama
tt32569495,Movie,Thara Fufa Zinda Hai,2024,4,Drama
tt32573817,Movie,Firewire Sniper,2024,,Drama
tt32623462,Movie,Break,2024,6,Drama
tt32628701,Movie,The Thing About Men,2024,3,Drama
tt32628897,Movie,Nurse Abi,2024,6,Drama
tt32628906,Movie,YA - Sergey Obraztsov,2024,6,Drama
tt32631468,Movie,The Perfect Mother,2024,11,Drama
tt32631752,Movie,What About Us?,2024,7,Drama
tt32631952,Movie,Ajosepo,2024,4,Drama
tt32631962,Movie,Lakatabu,2024,6,Drama
tt32632105,Movie,Mastoor,2024,9,Drama
tt32632187,Movie,Criminal,2024,5,Drama
tt32632644,Movie,Moonwalked,2024,1,Drama
tt32632689,Movie,The Organist,2024,,Drama
tt32633659,Movie,Abhi,2024,6,Drama
tt32633828,Movie,The Last Smile of Ms. Smile,2024,12,Drama
tt32633965,Movie,Deafening Silence,2024,6,Drama
tt32633996,Movie,Aburo,2024,5,Drama
tt32634240,Movie,Perfect Imperfection,2024,1,Drama
tt32634351,Movie,Red Circle,2024,none,Drama
tt32635048,Movie,The Settler,2024,,Drama
tt32635252,Movie,Kathleen Is Here,2024,6,Drama
tt32635421,Movie,Djeda Mraz u Bosni,2024,none,Drama
tt32635561,Movie,Medicine,2024,,Drama
tt32636027,Movie,Saving Onome,2024,4,Drama
tt32636378,Movie,Ext - Friendship - Night,2024,none,Drama
tt32636404,Movie,Death of the Sheik,2024,6,Drama
tt32637738,Movie,Empezar a Vivir,2024,12,Drama
tt32638501,Movie,Blacksmith: Alagbede,2024,4,Drama
tt32634857,Movie,Harami Bou,2024,6,Drama
tt32639145,Movie,A Long Walk to Happiness,2024,none,Drama
tt32639595,Movie,Hello My Beautiful Creatures,2024,6,Drama
tt32640147,Movie,Karmayogam (Return Gift),2024,6,Drama
tt32640836,Movie,Jellyfish,2024,7,Drama
tt32641003,Movie,La guerra di Cesare,2024,none,Drama
tt32641580,Movie,Bagundi,2024,,Drama
tt32641935,Movie,Water and Garri,2024,5,Drama
tt32642807,Movie,Young Love,2024,9,Drama
tt32643421,Movie,Rajadhani Rowdy,2024,6,Drama
tt32638625,Movie,Talaakhon Mein Ek,2024,9,Drama
tt32644677,Movie,Sandeham,2024,6,Drama
tt32644794,Movie,Emna,2024,2,Drama
tt32644973,Movie,Ram Bharosey,2024,7,Drama
tt32645582,Movie,Ulikkipadda Uppada,2024,,Drama
tt32645726,Movie,Higher Crime,2024,6,Drama
tt32646110,Movie,In Search of a Blessed Life,2024,5,Drama
tt32646270,Movie,The Groomsmen,2024,7,Drama
tt32646686,Movie,Alegria do Amor,2024,5,Drama
tt32647271,Movie,Resonance,2024,5,Drama
tt32647405,Movie,The Lady with the Red Balloon,2024,7,Drama
tt32648009,Movie,Insecure,2024,3,Drama
tt32648272,Movie,Watch Your Back 2,2024,6,Drama
tt32651839,Movie,Stuck,2024,6,Drama
tt32652706,Movie,Chuva de Outono,2024,6,Drama
tt32653184,Movie,Full House,2024,6,Drama
tt32653237,Movie,Dream Cafe,2024,1,Drama
tt32655612,Movie,Beast of Two Worlds,2024,3,Drama
tt32655738,Movie,Momiwa,2024,5,Drama
tt32656922,Movie,The Return Distance,2024,9,Drama
tt32657429,Movie,Kulfi,2024,9,Drama
tt32657845,Movie,She,2024,none,Drama
tt32658053,Movie,Sanket,2024,none,Drama
tt32663601,Movie,Diagnosis,2024,none,Drama
tt32668714,Movie,Ichigatsu no Koe ni Yorokobi o Kizame,2024,2,Drama
tt32676063,Movie,Starry Starry Night,2024,6,Drama
tt32677038,Movie,Top 1,2024,7,Drama
tt32677060,Movie,Hiraya,2024,7,Drama
tt32676861,Movie,Pyskhodrame,2024,5,Drama
tt32677661,Movie,Vaar Tahevaar,2024,8,Drama
tt32677929,Movie,"No, Not Me!",2024,1,Drama
tt32678603,Movie,Emagadhagan,2024,7,Drama
tt32692953,Movie,Proisshestviy ne zaregistrirovano,2024,,Drama
tt32694536,Movie,On the Edge,2024,2,Drama
tt32704296,Movie,Death of the Author,2024,none,Drama
tt32727888,Movie,Itlu Mee Cinema,2024,6,Drama
tt32728672,Movie,Kaalam raasina kathalu,2024,none,Drama
tt32730607,Movie,What the Heart Wants,2024,2,Drama
tt32730701,Movie,Unexpected Places,2024,5,Drama
tt32730880,Movie,Meorisogeul,2024,1,Drama
tt32731153,Movie,Roots,2024,7,Drama
tt32731212,Movie,Shining Star,2024,6,Drama
tt32731261,Movie,3 Way Poly,2024,6,Drama
tt32731433,Movie,Nyhterinos ekfonitis,2024,6,Drama
tt32732285,Movie,Better from Within,2024,5,Drama
tt32732455,Movie,The Perfect Side Order,2024,,Drama
tt32733072,Movie,The Only Life I Know,2024,6,Drama
tt32739809,Movie,I'm Seeing Things,2024,6,Drama
tt32740228,Movie,Desaparecida,2024,6,Drama
tt32741783,Movie,Love and Fate,2024,5,Drama
tt32741836,Movie,Horrible,2024,11,Drama
tt32743707,Movie,Indie Deal,2024,6,Drama
tt32743719,Movie,Someone Like You,2024,6,Drama
tt32748576,Movie,Nada,2024,4,Drama
tt32748632,Movie,Robert R.,2024,5,Drama
tt32748835,Movie,Robert R. HIV/AIDS,2024,5,Drama
tt32740678,Movie,14,2024,7,Drama
tt32745647,Movie,Loners - The Essential Cut,2024,6,Drama
tt32750247,Movie,Hell & Fury,2024,1,Drama
tt32750439,Movie,Operation Undead,2024,8,Drama
tt32750381,Movie,Hate That I Love You,2024,5,Drama
tt32750637,Movie,Qiao Ke Li He Su You Hua,2024,7,Drama
tt32751086,Movie,Hidden Lies,2024,8,Drama
tt32751242,Movie,Marzo,2024,6,Drama
tt32751390,Movie,Inn Galiyon Mein,2024,,Drama
tt32752031,Movie,Salam Gembira,2024,6,Drama
tt32752122,Movie,Hemanter Aparanha,2024,7,Drama
tt32752789,Movie,Meet Me Halfway,2024,4,Drama
tt32755595,Movie,XConfessions Vol. 35,2024,3,Drama
tt32756386,Movie,"Pareidolia: An Exploration of Human Nature Through Stories About Bigfoot, Presented in Three Acts",2024,11,Drama
tt32756472,Movie,One Woman's Trash,2024,9,Drama
tt32757846,Movie,Doaansh,2024,7,Drama
tt32750212,Movie,He's My X Too,2024,6,Drama
tt32750280,Movie,Operation,2024,6,Drama
tt32750066,Movie,Lubunyu,2024,6,Drama
tt32758327,Movie,Sonnenplätze,2024,8,Drama
tt32759491,Movie,Devrani Jethani,2024,3,Drama
tt32759537,Movie,Seta,2024,,Drama
tt32759679,Movie,Mais Fortes,2024,6,Drama
tt32759626,Movie,Nanad,2024,3,Drama
tt32759702,Movie,In Your Own Time,2024,12,Drama
tt32759877,Movie,12 and More Omissions,2024,none,Drama
tt32760548,Movie,A New Day,2024,4,Drama
tt32760545,Movie,Boda Love,2024,9,Drama
tt32760607,Movie,Captured by Love,2024,4,Drama
tt32760721,Movie,The Farewell Plan,2024,3,Drama
tt32760955,Movie,Dangerous Hustle,2024,3,Drama
tt32761174,Movie,Boomer sur le lac,2024,6,Drama
tt32765408,Movie,The Bottom Line,2024,7,Drama
tt32765444,Movie,Verano del 99,2024,4,Drama
tt32765621,Movie,Sipahi,2024,6,Drama
tt32765596,Movie,Dreams in Nightmares,2024,8,Drama
tt32730999,Movie,One Final Day,2024,9,Drama
tt32766323,Movie,Hier.Na,2024,8,Drama
tt32766397,Movie,Treasure in the Sky,2024,1,Drama
tt32766495,Movie,Bhabhaji Ghar Pe Hai,2024,5,Drama
tt32766566,Movie,Ladies Special,2024,,Drama
tt32768984,Movie,A Father's Love,2024,4,Drama
tt32769608,Movie,After School,2024,5,Drama
tt32775247,Movie,Wet Bulb Temperature,2024,none,Drama
tt32776451,Movie,A Thousand Forests,2024,6,Drama
tt32777371,Movie,"Bitter, Sweet, Sour",2024,6,Drama
tt32777447,Movie,To the Man We Love,2024,5,Drama
tt32777979,Movie,Through His Eyes,2024,2,Drama
tt32792215,Movie,A Grain of Salt,2024,8,Drama
tt32792360,Movie,Eid,2024,7,Drama
tt32799446,Movie,For Alice,2024,7,Drama
tt32793510,Movie,Raseef Beirut,2024,4,Drama
tt32800981,Movie,Reset,2024,8,Drama
tt32801008,Movie,Vykhodnoy,2024,5,Drama
tt32801136,Movie,Gili Gili Raat,2024,6,Drama
tt32801244,Movie,Mental Case,2024,6,Drama
tt32801522,Movie,Night Fall,2024,6,Drama
tt32808016,Movie,Misgivings,2024,,Drama
tt32809300,Movie,Kwetu,2024,7,Drama
tt32809689,Movie,Sailing Song of June,2024,7,Drama
tt32809695,Movie,Diamond Over Beijing,2024,7,Drama
tt32809700,Movie,Dog Tashi,2024,7,Drama
tt32809709,Movie,The Remnant,2024,4,Drama
tt32809730,Movie,Before Divorce,2024,7,Drama
tt32809734,Movie,The Small Village,2024,7,Drama
tt32809770,Movie,Chengzi_1,2024,7,Drama
tt32809757,Movie,Sally's Memory,2024,7,Drama
tt32809760,Movie,Street Spirit,2024,7,Drama
tt32810621,Movie,Naanum Oru Azhagi,2024,7,Drama
tt32813052,Movie,Yuddha - The warrior of life,2024,,Drama
tt32813422,Movie,Koorzang,2024,7,Drama
tt32813753,Movie,Shards,2024,7,Drama
tt32813761,Movie,The Dreamer in the Jungle,2024,7,Drama
tt32820642,Movie,Dave Gentic & Headgun,2024,6,Drama
tt32820690,Movie,Hunar Ka Fever,2024,7,Drama
tt32820768,Movie,Oru Smartphone Prenayam,2024,7,Drama
tt32821058,Movie,Fine Letters,2024,2,Drama
tt32821654,Movie,Lady of the Night,2024,3,Drama
tt32825344,Movie,Praise has no color,2024,7,Drama
tt32826774,Movie,Do You See Me Now?,2024,,Drama
tt32827586,Movie,Tian Tang Lv Xing Tuan,2024,,Drama
tt32827693,Movie,Spheres,2024,7,Drama
tt32821265,Movie,07.03,2024,7,Drama
tt32827978,Movie,Seta (Arrow),2024,none,Drama
tt32828065,Movie,Fidan,2024,,Drama
tt32828082,Movie,MYA - Un sogno da vivere,2024,5,Drama
tt32828234,Movie,Yathavkash,2024,5,Drama
tt32828667,Movie,Takar Ovab,2024,7,Drama
tt32829656,Movie,Safe,2024,4,Drama
tt32830319,Movie,Malimba,2024,7,Drama
tt32831747,Movie,Virgínia e Adelaide,2024,8,Drama
tt32832347,Movie,Quicksand: Reversed,2024,5,Drama
tt32842997,Movie,Wrong Ones,2024,8,Drama
tt32843157,Movie,Pretty Hurts,2024,2,Drama
tt32843258,Movie,Zhi yuan jun 2,2024,,Drama
tt32843375,Movie,Pyaar Ishq aur Possession,2024,7,Drama
tt32843564,Movie,Mor Chhainha Bhuinya 2,2024,5,Drama
tt32843784,Movie,Just a Word,2024,5,Drama
tt32844121,Movie,Milch ins Feuer,2024,7,Drama
tt32844091,Movie,Im Rosengarten,2024,7,Drama
tt32844165,Movie,O Chale,2024,7,Drama
tt32844154,Movie,Muxmäuschenstillx,2024,6,Drama
tt32844313,Movie,Una Noche con los Rolling Stones,2024,7,Drama
tt32842974,Movie,The Code,2024,7,Drama
tt32851541,Movie,Aiyefele,2024,4,Drama
tt32851749,Movie,"Eu Sou O Cinema, O Cinema Sou Eu",2024,6,Drama
tt32856857,Movie,Chitti - Potti,2024,,Drama
tt10298848,Movie,Bambi,2023,none,Drama
tt10351180,Movie,Bad Boy,2023,4,Drama
tt10425998,Movie,The Place in Between,2023,7,Drama
tt10545296,Movie,The Hunger Games: The Ballad of Songbirds & Snakes,2023,11,Drama
tt10548482,Movie,Raw Power,2023,5,Drama
tt10767052,Movie,Next Goal Wins,2023,1,Drama
tt10849046,Movie,Cloud by Night,2023,10,Drama
tt10929648,Movie,Minamoto Monogatari,2023,4,Drama
tt10965102,Movie,Mujeres Silenciosas,2023,10,Drama
tt1099209,Movie,Silent Life: The Story of the Lady in Black,2023,2,Drama
tt11100698,Movie,The Silent Prayer,2023,4,Drama
tt11143850,Movie,Amadeo,2023,1,Drama
tt11145118,Movie,Creed III,2023,3,Drama
tt11165686,Movie,Go Go,2023,,Drama
tt11196176,Movie,Dark Room,2023,12,Drama
tt11197400,Movie,Ai Lun,2023,6,Drama
tt11218958,Movie,Divine Flames,2023,,Drama
tt11226102,Movie,Divine Flames,2023,,Drama
tt11253182,Movie,Vincent,2023,,Drama
tt11306970,Movie,Black Nightmares,2023,6,Drama
tt11379234,Movie,Yuna,2023,12,Drama
tt11460290,Movie,Pátria,2023,10,Drama
tt11541438,Movie,CultureshockED,2023,,Drama
tt11601444,Movie,Extraordinary Sacrifice,2023,,Drama
tt11668514,Movie,Oliver Outloud,2023,1,Drama
tt11760408,Movie,Cookster,2023,,Drama
tt11779282,Movie,Ladies Are Pimps Too,2023,2,Drama
tt11950404,Movie,Sophie's Rules,2023,1,Drama
tt11972054,Movie,Bugsy the Becoming,2023,8,Drama
tt11998558,Movie,Varisu,2023,1,Drama
tt1200263,Movie,The Color Purple,2023,12,Drama
tt12087678,Movie,Karanliktaki Kadin,2023,5,Drama
tt12092594,Movie,Romeo Is Dead,2023,,Drama
tt12109690,Movie,Piedade,2023,,Drama
tt12226632,Movie,Big George Foreman,2023,4,Drama
tt12261776,Movie,65,2023,3,Drama
tt12422694,Movie,Getting to the Plug,2023,2,Drama
tt12543840,Movie,Central Valley,2023,4,Drama
tt12573454,Movie,Sharper,2023,2,Drama
tt12601334,Movie,The Nothingness Club - Não Sou Nada,2023,10,Drama
tt12821606,Movie,The Internationalist,2023,12,Drama
tt12915716,Movie,Adipurush,2023,6,Drama
tt12948086,Movie,Rhythm in Blues,2023,1,Drama
tt13130948,Movie,Shehzada,2023,4,Drama
tt13131232,Movie,Mission Majnu,2023,1,Drama
tt13131610,Movie,Bholaa Shankar,2023,8,Drama
tt13137290,Movie,Demir Kadin Neslican,2023,1,Drama
tt13225414,Movie,Meeting Kate,2023,12,Drama
tt13274016,Movie,Reptile,2023,9,Drama
tt13290130,Movie,Los buenos modales,2023,4,Drama
tt13301332,Movie,Broken Pearls,2023,7,Drama
tt13316134,Movie,Oneida Flats,2023,2,Drama
tt13457948,Movie,Sombras Brancas,2023,4,Drama
tt13681698,Movie,Arbitrium: The Final Days,2023,,Drama
tt13683908,Movie,Tarifte Ask Var,2023,2,Drama
tt13751694,Movie,Animal,2023,12,Drama
tt13761284,Movie,Shaakuntalam,2023,4,Drama
tt13808564,Movie,The Assassin Unleashed,2023,12,Drama
tt13831566,Movie,Johnny and the Golden Gifts,2023,,Drama
tt13904644,Movie,Spider-Man: Lotus,2023,8,Drama
tt13929998,Movie,On A Wing and A Prayer,2023,4,Drama
tt14160834,Movie,Rustin,2023,11,Drama
tt14223946,Movie,Bullets,2023,4,Drama
tt14232442,Movie,Bratri,2023,10,Drama
tt14277254,Movie,Neniu,2023,3,Drama
tt14295590,Movie,Mrs. Chatterjee vs. Norway,2023,3,Drama
tt14303550,Movie,Peripheric Love,2023,1,Drama
tt1432114,Movie,The Judas Kiss,2023,12,Drama
tt14326000,Movie,My Precious,2023,4,Drama
tt14367552,Movie,Tomorrow Before After,2023,4,Drama
tt14379088,Movie,Shin Kamen Rider,2023,3,Drama
tt14388612,Movie,Gunfight at Rio Bravo,2023,1,Drama
tt14446414,Movie,1919,2023,10,Drama
tt14472156,Movie,Paint,2023,4,Drama
tt14496180,Movie,Halfway House,2023,9,Drama
tt14663154,Movie,Les âmes soeurs,2023,4,Drama
tt14671498,Movie,Little Bastard,2023,7,Drama
tt14681272,Movie,SoulHood Saga II: The Finale,2023,5,Drama
tt14728586,Movie,The Psychology of Beauty,2023,2,Drama
tt14734838,Movie,Red Rain,2023,3,Drama
tt14797058,Movie,A Princesa de Rangoon,2023,12,Drama
tt14802480,Movie,Big Sur,2023,11,Drama
tt14855340,Movie,90's Babiez,2023,5,Drama
tt14856936,Movie,Texas Grit,2023,7,Drama
tt14914988,Movie,Satyaprem Ki Katha,2023,6,Drama
tt14927264,Movie,Wayward Sons,2023,11,Drama
tt14960442,Movie,A Small Town Christmas,2023,12,Drama
tt14979412,Movie,First Nights,2023,12,Drama
tt14993250,Movie,Rocky Aur Rani Ki Prem Kahani,2023,7,Drama
tt15003962,Movie,FOG,2023,,Drama
tt15021154,Movie,Exodus,2023,3,Drama
tt15048870,Movie,Hajjan,2023,,Drama
tt15070886,Movie,Winnie Pooh Blood and Thunder,2023,10,Drama
tt15097144,Movie,"Mon chat et moi, la grande aventure de Rroû",2023,4,Drama
tt15120452,Movie,Love Is Not Enduring,2023,1,Drama
tt15121090,Movie,My World,2023,12,Drama
tt15140778,Movie,The Inn Between,2023,1,Drama
tt15174922,Movie,Divine Souls: Forever Young,2023,5,Drama
tt15179658,Movie,Jade Brooks Must Die!,2023,6,Drama
tt15211018,Movie,Hela bilden,2023,4,Drama
tt15216170,Movie,Andra akten,2023,2,Drama
tt15282128,Movie,En dag kommer allt det här bli ditt,2023,2,Drama
tt15303192,Movie,Rudhran,2023,4,Drama
tt15334484,Movie,Ehrengard,2023,,Drama
tt15341416,Movie,Kos,2023,10,Drama
tt15337140,Movie,Ill Intent,2023,4,Drama
tt15361650,Movie,Let the Party Begin,2023,5,Drama
tt15398776,Movie,Oppenheimer,2023,7,Drama
tt15403280,Movie,Jasmine,2023,3,Drama
tt15422336,Movie,Nigah Marda Ayi Ve,2023,3,Drama
tt15430628,Movie,Ride On,2023,4,Drama
tt15438508,Movie,Bravado,2023,1,Drama
tt15482240,Movie,Storm,2023,1,Drama
tt15527576,Movie,Ovuda ce proci put,2023,11,Drama
tt15531718,Movie,The Plough,2023,9,Drama
tt15559402,Movie,Fists of Justice,2023,6,Drama
tt15595576,Movie,Vicino al Verbo,2023,4,Drama
tt15614148,Movie,The Obstacle,2023,4,Drama
tt15673502,Movie,Return of the Dark,2023,7,Drama
tt15693698,Movie,Vaarta Re Vaarta,2023,2,Drama
tt3178184,Movie,Merrily,2023,11,Drama
tt3283066,Movie,Intentions,2023,3,Drama
tt3566610,Movie,129,2023,3,Drama
tt3879108,Movie,Plymouth,2023,12,Drama
tt4303846,Movie,Out for Vengeance,2023,9,Drama
tt4565954,Movie,Penance,2023,12,Drama
tt5124794,Movie,La Pura Vida,2023,8,Drama
tt5936674,Movie,A Little Resistance,2023,11,Drama
tt6039708,Movie,Mascotte,2023,2,Drama
tt6250276,Movie,Wormwood: A German Expressionistic Dystopia,2023,12,Drama
tt6499514,Movie,"Gone, Gone, Jack!",2023,11,Drama
tt7713452,Movie,Jeff the Policeman Movie,2023,9,Drama
tt16793230,Movie,Mercy & Compassion,2023,3,Drama
tt16437278,Movie,The Strays,2023,2,Drama
tt7984562,Movie,Statica,2023,3,Drama
tt16431882,Movie,Brooklyn 45,2023,6,Drama
tt16369708,Movie,Yaneura no Raja,2023,12,Drama
tt8593824,Movie,The Old Way,2023,6,Drama
tt9707052,Movie,War Against Gandhism,2023,3,Drama
tt15740596,Movie,Wochenendrebellen,2023,9,Drama
tt7106686,Movie,Skvoz vremya,2023,6,Drama
tt7861480,Movie,Butterfly Tears,2023,1,Drama
tt15837338,Movie,PAW Patrol: The Mighty Movie,2023,10,Drama
tt8026966,Movie,Heartbreak Falls,2023,,Drama
tt16732104,Movie,Dybbuk,2023,,Drama
tt15769364,Movie,The One,2023,,Drama
tt16550728,Movie,14+: Prodolzhenie,2023,5,Drama
tt16252698,Movie,Passages,2023,6,Drama
tt15765138,Movie,115 Grains,2023,2,Drama
tt15768402,Movie,Panchayiti,2023,8,Drama
tt16142166,Movie,Jedna dusza,2023,11,Drama
tt16411134,Movie,Uc Arkadas,2023,12,Drama
tt15731658,Movie,Bull,2023,,Drama
tt15977250,Movie,Bajo terapia,2023,3,Drama
tt16374352,Movie,The Blind,2023,9,Drama
tt16148552,Movie,The Lost Boys,2023,5,Drama
tt16298868,Movie,The Next Town I'm Painting,2023,5,Drama
tt16206116,Movie,Tracks of a Killer,2023,,Drama
tt16393246,Movie,Valóság.exe,2023,8,Drama
tt7000186,Movie,"JO, The van Goghs' Widow",2023,,Drama
tt15737898,Movie,Blue Giant,2023,2,Drama
tt16410436,Movie,Limited Hangout,2023,,Drama
tt15789038,Movie,Elemental,2023,6,Drama
