id_imdb,type,name,release_year,release_month,genre
tt32409011,Movie,If Anything,2024,5,Comedy
tt32575211,Movie,Midnight Jack the Movie,2024,6,Comedy
tt32623462,Movie,Break,2024,6,Comedy
tt32628697,Movie,Muri & Ko,2024,6,Comedy
tt32631952,Movie,Ajosepo,2024,4,Comedy
tt32632689,Movie,The Organist,2024,,Comedy
tt32632888,Movie,A Very Flattened Christmas,2024,12,Comedy
tt32633721,Movie,Mr. Forgetful,2024,3,Comedy
tt32635421,Movie,Djeda Mraz u Bosni,2024,none,Comedy
tt32636197,Movie,JEFF,2024,,Comedy
tt32636471,Movie,Casa de Novia,2024,3,Comedy
tt32637137,Movie,Give Me Babies,2024,5,Comedy
tt32639595,Movie,Hello My Beautiful Creatures,2024,6,Comedy
tt32639951,Movie,Have A Word: The Red Bull Soapbox Special - Part 1,2024,6,Comedy
tt32640352,Movie,Entra en mi Vida,2024,7,Comedy
tt32640836,Movie,Jellyfish,2024,7,Comedy
tt32642579,Movie,Ralph and Friends in New York,2024,12,Comedy
tt32640048,Movie,Ricomincio da TAAAC,2024,9,Comedy
tt32647170,Movie,New Clothes,2024,,Comedy
tt32648138,Movie,All's Fair in Love,2024,2,Comedy
tt32648338,Movie,Girl Talk,2024,2,Comedy
tt32650049,Movie,El Vendedor,2024,4,Comedy
tt32655738,Movie,Momiwa,2024,5,Comedy
tt32655777,Movie,Shrek 5: The Contract - A Fan Made Film,2024,6,Comedy
tt32654900,Movie,Fanzo Movie,2024,6,Comedy
tt32651601,Movie,Selftape,2024,10,Comedy
tt32657551,Movie,OMG: O Manchi Ghost,2024,6,Comedy
tt32659803,Movie,PYCY (pyaar vyaar Chhodd Yaar),2024,12,Comedy
tt32729216,Movie,Oma's Truth,2024,2,Comedy
tt32731341,Movie,Hank Green: Pissing Out Cancer,2024,6,Comedy
tt32731433,Movie,Nyhterinos ekfonitis,2024,6,Comedy
tt32731810,Movie,Eleanor Kerrigan: No Country for Old Women,2024,3,Comedy
tt32732455,Movie,The Perfect Side Order,2024,,Comedy
tt32732887,Movie,Dead Serious,2024,2,Comedy
tt32739708,Movie,A Conceptual Artist Called Karl Marx,2024,7,Comedy
tt32739928,Movie,Bad Generation,2024,8,Comedy
tt32676895,Movie,How to Be 30,2024,,Comedy
tt32744151,Movie,The Russian at Christmas,2024,3,Comedy
tt32749140,Movie,A Fantastic Relationship,2024,2,Comedy
tt32749162,Movie,Cast & Crew,2024,4,Comedy
tt32749992,Movie,El Comercial,2024,9,Comedy
tt32750445,Movie,Ya me lo decía mi madre,2024,9,Comedy
tt32751242,Movie,Marzo,2024,6,Comedy
tt32751876,Movie,That's a Lot of Rocks!,2024,4,Comedy
tt32755616,Movie,Jessica Fostekew: Wench,2024,2,Comedy
tt32755630,Movie,Erin Maguire: Baseline Presentable,2024,1,Comedy
tt32758972,Movie,Traffic Jam Comedy Jam Vol. 1,2024,7,Comedy
