id_imdb,type,name,release_year,release_month,genre
tt30802667,Movie,21 Numara Askin Tadi,2024,1,Comedy
tt30803405,Movie,Into the Public Domain,2024,11,Comedy
tt30808048,Movie,"Goons, Guns and the Gumshoe",2024,1,Comedy
tt30818935,Movie,The Eye of the Salamander,2024,2,Comedy
tt30821917,Movie,Game Changers,2024,5,Comedy
tt30827600,Movie,Believers,2024,1,Comedy
tt30828117,Movie,The Legend of Crick Foot,2024,2,Comedy
tt30829309,Movie,Fei chi ren sheng 2,2024,2,Comedy
tt30829724,Movie,Multiplayer,2024,2,Comedy
tt30832351,Movie,I soliti idioti 3: Il ritorno,2024,1,Comedy
tt30835291,Movie,Swamp Dogg Gets His Pool Painted,2024,3,Comedy
tt30836045,Movie,Bai she: Fu sheng,2024,8,Comedy
tt30836377,Movie,Click,2024,2,Comedy
tt30840535,Movie,My Sassy Girl,2024,1,Comedy
tt30842302,Movie,S.N.S.O.B - Supernatural Squad of Badasses Part 2,2024,5,Comedy
tt30844333,Movie,Rickey Smiley Presents: 3 the Hard Way,2024,7,Comedy
tt30848809,Movie,Portal to the Abyss,2024,1,Comedy
tt30850554,Movie,Jaque Mate,2024,1,Comedy
tt30851638,Movie,Yie Prehhh...,2024,1,Comedy
tt30868341,Movie,Ticklebits the movie,2024,4,Comedy
tt30868379,Movie,Bruno,2024,1,Comedy
tt30868804,Movie,Especial Éste,2024,1,Comedy
tt30870197,Movie,Exile: Director's Cut,2024,2,Comedy
tt30870226,Movie,Kavej,2024,7,Comedy
tt30876942,Movie,Road Trip,2024,1,Comedy
tt30877290,Movie,Velký Pán,2024,10,Comedy
tt30912876,Movie,Trizombie,2024,2,Comedy
tt30926245,Movie,Hey Mr. Wilson Comedy Special,2024,1,Comedy
tt30955919,Movie,The Heirloom,2024,1,Comedy
tt30957694,Movie,Chinatown Chacha,2024,1,Comedy
tt30958399,Movie,Idrak Mirzalizade: A new one,2024,1,Comedy
tt30958950,Movie,Rob N Roll,2024,1,Comedy
tt30959158,Movie,Kill Me If You Dare,2024,2,Comedy
tt30970938,Movie,Mr Patrick Wahala in America,2024,1,Comedy
tt30971027,Movie,Baby boom czyli Kogel Mogel 5,2024,1,Comedy
tt30971598,Movie,Eiga Karakai Jôzu no Takagi-san,2024,5,Comedy
tt30972058,Movie,El Roomie,2024,1,Comedy
tt30974578,Movie,Kallanmaarude Veedu,2024,1,Comedy
tt30979463,Movie,Sladky zivot,2024,3,Comedy
tt30982333,Movie,Evidências do Amor,2024,4,Comedy
tt30985335,Movie,Milosc jak miód,2024,2,Comedy
tt30989079,Movie,Father-in-law and Son-in-law,2024,2,Comedy
tt30985842,Movie,National Theatre Live: Nye,2024,4,Comedy
tt30985888,Movie,Alive in Mo...,2024,1,Comedy
tt30990201,Movie,The Odd Room Mates,2024,3,Comedy
tt30994484,Movie,Finding Maini,2024,4,Comedy
tt30997264,Movie,The Filthy Frank Show Battle for the Omniverse,2024,1,Comedy
tt31013152,Movie,"Disrupted Expectations 4: Art, Words, and Mind Powers",2024,1,Comedy
tt31014713,Movie,2 Fingers Honey 2,2024,2,Comedy
tt31015006,Movie,The Movie More,2024,1,Comedy
tt30802659,Short,TriangleDevout arrests & destroys gay atheist HellsAtrium's anus in jail,2024,1,Comedy
tt30802537,Short,"Cloth, Friendship & Brimstone",2024,1,Comedy
tt30803168,Short,1994,2024,1,Comedy
