id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt29345233,none,none,Jenna Kanell,Jenna Kanell,none,10,Spray Bottle
tt29380568,"9,6",none,Thomas Steen Sørensen,Thomas Steen Sørensen,"A woman invites a group of her influential friends to a banquet, where sordid details of their lives are revealed.",16,The Meal
tt29538036,none,none,Peter Cobbler,Peter Cobbler,none,25,BangBang
tt30493146,none,none,Chih-Chieh Yu,Chong-Lin Wang,none,23,Agent Beyond Budget

